2014-11-14 18,부산 금정구,부곡동,221251,0.005,0.4,0.02,0.028,31,
2014-11-14 19,부산 금정구,부곡동,221251,0.005,0.5,0.008,0.041,34,
2014-11-14 20,부산 금정구,부곡동,221251,0.005,0.5,0.004,0.045,36,
2014-11-14 21,부산 금정구,부곡동,221251,0.005,0.6,0.004,0.048,41,
2014-11-14 22,부산 금정구,부곡동,221251,0.005,0.6,0.004,0.045,42,
2014-11-14 23,부산 금정구,부곡동,221251,0.006,0.4,0.019,0.029,45,
2014-11-14 24,부산 금정구,부곡동,221251,0.006,0.3,0.035,0.01,38,
2014-11-15 01,부산 금정구,부곡동,221251,0.006,0.3,0.035,0.009,34,
2014-11-15 02,부산 금정구,부곡동,221251,0.006,0.4,0.03,0.013,37,
2014-11-15 03,부산 금정구,부곡동,221251,0.006,0.4,0.028,0.015,36,
2014-11-15 04,부산 금정구,부곡동,221251,0.006,0.3,0.035,0.008,36,
2014-11-15 05,부산 금정구,부곡동,221251,0.005,0.4,0.026,0.016,33,
2014-11-15 06,부산 금정구,부곡동,221251,0.005,0.4,0.017,0.022,38,
2014-11-15 07,부산 금정구,부곡동,221251,0.005,0.4,0.006,0.035,36,
2014-11-15 08,부산 금정구,부곡동,221251,0.005,0.5,0.006,0.036,34,
2014-11-15 09,부산 금정구,부곡동,221251,0.005,0.5,0.009,0.037,37,
2014-11-15 10,부산 금정구,부곡동,221251,0.006,0.4,0.024,0.02,46,
2014-11-15 11,부산 금정구,부곡동,221251,0.005,0.4,0.025,0.023,32,
2014-11-15 12,부산 금정구,부곡동,221251,0.005,0.3,0.028,0.018,31,
2014-11-15 13,부산 금정구,부곡동,221251,0.005,0.3,0.026,0.021,31,
2014-11-15 14,부산 금정구,부곡동,221251,0.004,0.3,0.032,0.013,28,
2014-11-15 15,부산 금정구,부곡동,221251,0.004,0.2,0.034,0.01,21,
2014-11-15 16,부산 금정구,부곡동,221251,0.004,0.3,0.025,0.023,20,
2014-11-15 17,부산 금정구,부곡동,221251,0.005,0.4,0.016,0.035,29,
2014-11-15 18,부산 금정구,부곡동,221251,0.005,0.4,0.012,0.036,38,
2014-11-15 19,부산 금정구,부곡동,221251,0.004,0.4,0.01,0.038,39,
2014-11-15 20,부산 금정구,부곡동,221251,0.004,0.5,0.005,0.043,43,
2014-11-15 21,부산 금정구,부곡동,221251,0.004,0.6,0.004,0.045,47,
2014-11-15 22,부산 금정구,부곡동,221251,0.004,0.5,0.004,0.041,50,
2014-11-15 23,부산 금정구,부곡동,221251,0.004,0.5,0.004,0.039,43,
2014-11-15 24,부산 금정구,부곡동,221251,0.004,0.4,0.005,0.034,34,
2014-11-16 01,부산 금정구,부곡동,221251,0.004,0.4,0.005,0.03,32,
2014-11-16 02,부산 금정구,부곡동,221251,0.004,0.4,0.007,0.027,28,
2014-11-16 03,부산 금정구,부곡동,221251,0.004,0.4,0.011,0.021,24,
2014-11-16 04,부산 금정구,부곡동,221251,0.004,0.4,0.01,0.022,24,
2014-11-16 05,부산 금정구,부곡동,221251,0.004,0.4,0.007,0.026,22,
2014-11-16 06,부산 금정구,부곡동,221251,0.004,0.4,0.007,0.026,27,
2014-11-16 07,부산 금정구,부곡동,221251,0.005,0.4,0.005,0.029,26,
2014-11-16 08,부산 금정구,부곡동,221251,0.004,0.4,0.004,0.03,27,
2014-11-16 09,부산 금정구,부곡동,221251,0.005,0.4,0.005,0.032,29,
2014-11-16 10,부산 금정구,부곡동,221251,0.005,0.4,0.008,0.028,35,
2014-11-16 11,부산 금정구,부곡동,221251,0.005,0.5,0.01,0.028,33,
2014-11-16 12,부산 금정구,부곡동,221251,0.005,0.5,0.011,0.033,33,
2014-11-16 13,부산 금정구,부곡동,221251,0.006,0.4,0.019,0.028,36,
2014-11-16 14,부산 금정구,부곡동,221251,0.007,0.4,0.03,0.017,32,
2014-11-16 15,부산 금정구,부곡동,221251,0.005,0.3,0.032,0.018,23,
2014-11-16 16,부산 금정구,부곡동,221251,0.005,0.3,0.031,0.02,21,
2014-11-16 17,부산 금정구,부곡동,221251,0.007,0.4,0.021,0.03,33,
2014-11-16 18,부산 금정구,부곡동,221251,0.007,0.5,0.009,0.042,33,
2014-11-16 19,부산 금정구,부곡동,221251,0.006,0.6,0.006,0.046,30,
2014-11-16 20,부산 금정구,부곡동,221251,0.006,0.6,0.007,0.045,35,
2014-11-16 21,부산 금정구,부곡동,221251,0.006,0.5,0.005,0.04,28,
2014-11-16 22,부산 금정구,부곡동,221251,0.005,0.5,0.004,0.041,34,
2014-11-16 23,부산 금정구,부곡동,221251,0.005,0.5,0.004,0.037,35,
2014-11-16 24,부산 금정구,부곡동,221251,0.005,0.5,0.003,0.038,24,
2014-11-17 01,부산 금정구,부곡동,221251,0.005,0.5,0.004,0.033,31,
2014-11-17 02,부산 금정구,부곡동,221251,0.005,0.5,0.003,0.034,29,
2014-11-17 03,부산 금정구,부곡동,221251,0.005,0.5,0.004,0.028,27,
