2014-11-16 02,부산 기장군,기장읍,221231,0.003,0.4,0.025,0.029,12,
2014-11-16 03,부산 기장군,기장읍,221231,0.003,0.4,0.033,0.016,11,
2014-11-16 04,부산 기장군,기장읍,221231,0.003,0.4,0.033,0.017,7,
2014-11-16 05,부산 기장군,기장읍,221231,0.003,0.4,0.032,0.014,11,
2014-11-16 06,부산 기장군,기장읍,221231,0.002,0.4,0.035,0.012,19,
2014-11-16 07,부산 기장군,기장읍,221231,0.002,0.4,0.026,0.039,14,
2014-11-16 08,부산 기장군,기장읍,221231,0.002,0.4,0.015,0.058,17,
2014-11-16 09,부산 기장군,기장읍,221231,0.003,0.4,0.011,0.064,21,
2014-11-16 10,부산 기장군,기장읍,221231,0.003,0.4,0.023,0.033,23,
2014-11-16 11,부산 기장군,기장읍,221231,0.005,0.4,0.028,0.031,17,
2014-11-16 12,부산 기장군,기장읍,221231,0.004,0.4,0.03,0.03,15,
2014-11-16 13,부산 기장군,기장읍,221231,0.006,0.4,0.033,0.024,17,
2014-11-16 14,부산 기장군,기장읍,221231,0.006,0.4,0.032,0.033,10,
2014-11-16 15,부산 기장군,기장읍,221231,0.006,0.4,0.033,0.032,18,
2014-11-16 16,부산 기장군,기장읍,221231,0.006,0.4,0.034,0.034,24,
2014-11-16 17,부산 기장군,기장읍,221231,0.006,0.4,0.03,0.045,20,
2014-11-16 18,부산 기장군,기장읍,221231,0.005,0.4,0.024,0.057,32,
2014-11-16 19,부산 기장군,기장읍,221231,0.005,0.4,0.019,0.069,31,
2014-11-16 20,부산 기장군,기장읍,221231,0.005,0.4,0.018,0.065,19,
2014-11-16 21,부산 기장군,기장읍,221231,0.004,0.4,0.024,0.046,20,
2014-11-16 22,부산 기장군,기장읍,221231,0.004,0.4,0.022,0.051,20,
2014-11-16 23,부산 기장군,기장읍,221231,0.002,0.5,0.014,0.071,21,
2014-11-16 24,부산 기장군,기장읍,221231,0.002,0.4,0.014,0.062,23,
2014-11-17 01,부산 기장군,기장읍,221231,0.004,0.4,0.019,0.05,17,
2014-11-17 02,부산 기장군,기장읍,221231,0.004,0.4,0.022,0.044,20,
2014-11-17 03,부산 기장군,기장읍,221231,0.004,0.4,0.024,0.036,24,
2014-11-17 04,부산 기장군,기장읍,221231,0.005,0.4,0.026,0.03,20,
2014-11-17 05,부산 기장군,기장읍,221231,0.005,0.4,0.028,0.024,18,
2014-11-17 06,부산 기장군,기장읍,221231,0.005,0.4,0.029,0.028,21,
2014-11-17 07,부산 기장군,기장읍,221231,0.006,0.4,0.03,0.031,19,
2014-11-17 08,부산 기장군,기장읍,221231,0.006,0.4,0.024,0.052,26,
2014-11-17 09,부산 기장군,기장읍,221231,0.005,0.4,0.024,0.045,42,
2014-11-17 10,부산 기장군,기장읍,221231,0.004,0.4,0.032,0.031,32,
2014-11-17 11,부산 기장군,기장읍,221231,0.004,0.4,0.035,0.028,34,
2014-11-17 12,부산 기장군,기장읍,221231,,,,,,
2014-11-17 13,부산 기장군,기장읍,221231,,,,,,
2014-11-17 14,부산 기장군,기장읍,221231,,,,,,
2014-11-17 15,부산 기장군,기장읍,221231,0.004,0.4,0.043,0.017,43,
2014-11-17 16,부산 기장군,기장읍,221231,0.004,0.4,0.036,0.02,39,
2014-11-17 17,부산 기장군,기장읍,221231,0.004,0.4,0.034,0.021,47,
2014-11-17 18,부산 기장군,기장읍,221231,0.004,0.4,0.025,0.027,44,
2014-11-17 19,부산 기장군,기장읍,221231,0.006,0.6,0.012,0.033,41,
2014-11-17 20,부산 기장군,기장읍,221231,0.006,0.6,0.013,0.03,45,
2014-11-17 21,부산 기장군,기장읍,221231,0.006,0.4,0.024,0.025,40,
2014-11-17 22,부산 기장군,기장읍,221231,0.003,0.4,0.027,0.023,35,
2014-11-17 23,부산 기장군,기장읍,221231,0.003,0.4,0.034,0.019,34,
2014-11-17 24,부산 기장군,기장읍,221231,0.004,0.4,0.029,0.022,24,
2014-11-18 01,부산 기장군,기장읍,221231,0.004,0.4,0.033,0.019,25,
2014-11-18 02,부산 기장군,기장읍,221231,0.004,0.4,0.03,0.019,30,
2014-11-18 03,부산 기장군,기장읍,221231,0.004,0.4,0.031,0.019,24,
2014-11-18 04,부산 기장군,기장읍,221231,0.006,0.4,0.034,0.018,25,
2014-11-18 05,부산 기장군,기장읍,221231,0.005,0.4,0.032,0.019,28,
2014-11-18 06,부산 기장군,기장읍,221231,0.006,0.4,0.026,0.022,27,
2014-11-18 07,부산 기장군,기장읍,221231,0.006,0.4,0.023,0.022,28,
2014-11-18 08,부산 기장군,기장읍,221231,0.006,0.4,0.028,0.022,30,
2014-11-18 09,부산 기장군,기장읍,221231,0.005,0.4,0.03,0.021,36,
2014-11-18 10,부산 기장군,기장읍,221231,0.005,0.4,0.032,0.02,33,
2014-11-18 11,부산 기장군,기장읍,221231,0.005,0.4,0.033,0.02,26,
2014-11-18 12,부산 기장군,기장읍,221231,0.004,0.5,0.033,0.021,30,
2014-11-18 13,부산 기장군,기장읍,221231,0.004,0.4,0.036,0.019,19,
2014-11-18 14,부산 기장군,기장읍,221231,0.003,0.5,0.032,0.024,23,
2014-11-18 15,부산 기장군,기장읍,221231,0.003,0.4,0.031,0.022,36,
2014-11-18 16,부산 기장군,기장읍,221231,0.003,0.4,0.035,0.021,27,
2014-11-18 17,부산 기장군,기장읍,221231,0.003,0.4,0.028,0.027,25,
2014-11-18 18,부산 기장군,기장읍,221231,0.002,0.5,0.008,0.039,37,
2014-11-18 19,부산 기장군,기장읍,221231,0.002,0.7,0.004,0.042,55,
2014-11-18 20,부산 기장군,기장읍,221231,0.002,0.7,0.004,0.042,69,
2014-11-18 21,부산 기장군,기장읍,221231,0.004,0.5,0.022,0.029,51,
2014-11-18 22,부산 기장군,기장읍,221231,0.003,0.5,0.016,0.032,33,
2014-11-18 23,부산 기장군,기장읍,221231,0.003,0.4,0.019,0.03,30,
2014-11-18 24,부산 기장군,기장읍,221231,0.003,0.4,0.026,0.023,23,
2014-11-19 01,부산 기장군,기장읍,221231,0.003,0.4,0.033,0.021,28,
2014-11-19 02,부산 기장군,기장읍,221231,0.003,0.4,0.033,0.019,24,
2014-11-19 03,부산 기장군,기장읍,221231,0.003,0.4,0.034,0.018,21,
2014-11-19 04,부산 기장군,기장읍,221231,0.003,0.4,0.033,0.018,15,
2014-11-19 05,부산 기장군,기장읍,221231,0.003,0.4,0.034,0.018,15,
2014-11-19 06,부산 기장군,기장읍,221231,0.003,0.4,0.034,0.019,17,
